PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
55957 NONE 4.831360 0.898308 -1.786584 1.910592 -3.211146 -6.155223 -1.463686 2.735840 -0.011716 -0.668457 0.448975 -0.468018 0.048063 0.008846 -0.018590 0.999880 -0.007318 0.013679 -0.000059 -7.670326 -65.414106 -69.644356 NONE NONE 0.000000 NONE NONE NONE 55957 NONE 8.217779 0.159754 -1.065256 0.776584 -0.073291 -1.561486 -2.817806 -1.619458 0.387852 -0.888916 0.422607 -0.138916 0.082257 0.001613 -0.010009 0.999866 -0.014088 -0.008097 0.001939 -144.904772 -84.165928 84.157250 NONE NONE 0.000000 NONE NONE NONE 55957 NONE -7.105912 0.892593 -0.540342 0.036447 -2.336206 -3.021320 -1.130303 -0.591478 1.101638 0.771484 -0.605957 -0.050537 -0.071090 0.008503 -0.005662 0.999964 -0.005651 -0.002957 0.005508 47.744910 69.969788 116.476059 NONE NONE 0.000000 NONE NONE NONE 55957 NONE 9.027575 -3.707607 -1.240223 -1.548385 -0.197297 -0.099622 -0.427958 -1.202645 -0.565628 -0.841064 0.615234 0.082764 0.090242 -0.037357 -0.011780 0.999976 -0.002140 -0.006013 -0.002828 -120.726232 -75.017146 36.402858 NONE NONE 0.000000 NONE NONE NONE 55957 NONE 4.870896 -0.603166 -0.448299 -2.469580 1.708900 -5.905419 -0.994462 4.851635 0.559617 -0.917969 0.178955 0.427490 0.048598 -0.005922 -0.005633 0.999690 -0.004972 0.024256 0.002798 162.239612 -51.674716 132.087674 NONE NONE 0.000000 NONE NONE NONE 55957 NONE 7.997527 0.675785 -1.346109 -0.591829 -0.794601 -1.735098 -0.222182 0.145307 -0.106520 -0.864258 -0.292236 0.371338 0.079969 0.006700 -0.013527 0.999999 -0.001111 0.000727 -0.000533 -171.835957 -77.835762 -65.899489 NONE NONE 0.000000 NONE NONE NONE 
55958 NONE 4.024793 0.576329 -1.218767 1.370945 -2.565845 -6.721983 -1.607686 2.367233 0.062962 -0.649414 0.457520 -0.474365 0.040098 0.005675 -0.012709 0.999898 -0.008038 0.011836 0.000315 -8.275656 -64.070298 -69.995730 NONE NONE 0.000000 NONE NONE NONE 55958 NONE 8.995587 -0.602079 0.115836 -0.514922 0.796666 -0.846397 -2.497877 -1.659123 0.306511 -0.889160 0.430664 -0.122070 0.089951 -0.005862 0.001978 0.999886 -0.012489 -0.008295 0.001532 -149.670714 -83.269952 87.511868 NONE NONE 0.000000 NONE NONE NONE 55958 NONE -6.981446 0.837282 -0.431867 0.167453 -2.290305 -3.152816 -1.018829 -0.525227 1.085452 0.765137 -0.620850 -0.056396 -0.069847 0.007971 -0.004543 0.999969 -0.005094 -0.002626 0.005427 47.688241 69.312958 117.065006 NONE NONE 0.000000 NONE NONE NONE 55958 NONE 8.932866 -3.266537 -1.152661 -1.224673 0.028092 -0.310429 -0.151480 -1.244466 -0.681625 -0.845459 0.610840 0.095459 0.089286 -0.032978 -0.010946 0.999975 -0.000757 -0.006222 -0.003408 -123.983957 -74.953665 39.716681 NONE NONE 0.000000 NONE NONE NONE 55958 NONE 5.326152 -0.897654 -1.542279 -2.504225 0.747690 -4.841211 -1.059882 5.234339 0.679335 -0.936279 0.174561 0.381836 0.052865 -0.008883 -0.016763 0.999638 -0.005299 0.026169 0.003396 160.850635 -54.705600 133.050770 NONE NONE 0.000000 NONE NONE NONE 55958 NONE 8.183851 0.763716 -1.103880 -0.519841 -1.061617 -1.604159 -0.344675 0.087230 -0.086752 -0.868652 -0.291992 0.369141 0.081837 0.007583 -0.011088 0.999998 -0.001723 0.000436 -0.000434 -172.223600 -77.892243 -65.699168 NONE NONE 0.000000 NONE NONE NONE 
55959 NONE 3.546888 0.245976 -0.864508 0.915241 -2.199979 -7.035958 -1.733295 1.964237 0.098044 -0.645264 0.461914 -0.489502 0.035380 0.002400 -0.009014 0.999914 -0.008666 0.009821 0.000490 -9.031843 -62.953512 -70.259139 NONE NONE 0.000000 NONE NONE NONE 55959 NONE 9.517075 -1.063153 0.952047 -1.356068 1.542062 -0.410983 -2.050942 -1.516317 0.271788 -0.893555 0.434814 -0.096924 0.095109 -0.010399 0.010349 0.999918 -0.010254 -0.007581 0.001359 -153.122616 -82.418563 89.829256 NONE NONE 0.000000 NONE NONE NONE 55959 NONE -6.884497 0.857672 -0.285874 0.244003 -2.187148 -3.227108 -0.902345 -0.464215 1.060109 0.754150 -0.620850 -0.064941 -0.068882 0.008198 -0.003056 0.999973 -0.004512 -0.002321 0.005300 47.715660 68.684714 117.654371 NONE NONE 0.000000 NONE NONE NONE 55959 NONE 8.858363 -2.894188 -0.803758 -0.996864 0.499684 -0.525715 -0.167291 -1.333923 -0.757169 -0.847412 0.604248 0.099854 0.088524 -0.029283 -0.007423 0.999970 -0.000836 -0.006670 -0.003786 -127.328128 -74.861146 43.084370 NONE NONE 0.000000 NONE NONE NONE 55959 NONE 5.820329 -0.264459 -1.741798 -1.947678 0.825197 -4.112163 -0.835977 5.621638 0.788665 -0.959717 0.178711 0.331543 0.057693 -0.002494 -0.019034 0.999588 -0.004179 0.028104 0.003943 159.369353 -57.888870 134.258811 NONE NONE 0.000000 NONE NONE NONE 55959 NONE 7.920747 0.480350 -1.692447 -0.605301 -0.360939 -1.729578 -0.232728 0.074244 -0.066795 -0.872803 -0.291992 0.369141 0.079203 0.004757 -0.016959 0.999999 -0.001164 0.000371 -0.000334 -172.521848 -77.950857 -65.509835 NONE NONE 0.000000 NONE NONE NONE 
55960 NONE 3.452326 0.048894 -1.011190 0.724381 -2.380995 -7.214749 -1.930621 1.588353 0.130495 -0.636719 0.466064 -0.491699 0.034441 0.000412 -0.010390 0.999922 -0.009653 0.007942 0.000652 -9.997603 -62.047958 -70.419652 NONE NONE 0.000000 NONE NONE NONE 55960 NONE 9.408302 -1.650924 0.846534 -1.866463 1.331463 -0.501416 -1.561276 -1.335810 0.305078 -0.891846 0.440918 -0.080078 0.094048 -0.016296 0.009221 0.999946 -0.007806 -0.006679 0.001525 -155.280164 -81.652357 91.104406 NONE NONE 0.000000 NONE NONE NONE 55960 NONE -6.788816 1.094809 -0.129432 0.123475 -2.003598 -3.234451 -0.817317 -0.410008 1.030657 0.752197 -0.633789 -0.070801 -0.067940 0.010592 -0.001477 0.999976 -0.004087 -0.002050 0.005153 47.822898 68.093132 118.292728 NONE NONE 0.000000 NONE NONE NONE 55960 NONE 8.861414 -2.781473 -1.092394 -0.941853 0.351584 -0.515277 -0.425499 -1.416994 -0.790237 -0.851807 0.599854 0.118896 0.088577 -0.028187 -0.010237 0.999965 -0.002127 -0.007085 -0.003951 -131.063540 -74.683519 46.737416 NONE NONE 0.000000 NONE NONE NONE 55960 NONE 6.620756 1.418011 -2.242337 -0.429524 1.126052 -2.783806 -0.878999 5.944836 0.802516 -0.969238 0.187500 0.272217 0.065444 0.014339 -0.024439 0.999541 -0.004394 0.029720 0.004012 157.407550 -61.282874 135.908876 NONE NONE 0.000000 NONE NONE NONE 55960 NONE 7.631648 1.054142 -1.811050 -1.174974 -0.499395 -2.002233 -0.382113 0.032284 -0.041895 -0.868652 -0.294189 0.358887 0.076316 0.010491 -0.018143 0.999998 -0.001911 0.000161 -0.000209 -172.834862 -77.972374 -65.407799 NONE NONE 0.000000 NONE NONE NONE 
55961 NONE 3.502722 -0.322320 -1.716119 0.440208 -3.127344 -7.501036 -1.966120 1.233683 0.127458 -0.628418 0.481445 -0.493896 0.034923 -0.003371 -0.017344 0.999932 -0.009830 0.006168 0.000637 -11.010500 -61.345134 -70.546497 NONE NONE 0.000000 NONE NONE NONE 55961 NONE 9.333001 -1.672297 -0.131776 -1.489399 0.586307 -0.466291 -1.327905 -1.228047 0.378123 -0.891846 0.445068 -0.065430 0.093367 -0.016552 -0.000634 0.999957 -0.006639 -0.006140 0.001891 -156.647816 -80.908981 91.740867 NONE NONE 0.000000 NONE NONE NONE 55961 NONE -6.710866 1.245871 -0.050317 0.051768 -1.918859 -3.262476 -0.769113 -0.361697 0.985439 0.750000 -0.640137 -0.081055 -0.067168 0.012125 -0.000672 0.999979 -0.003846 -0.001808 0.004927 47.926225 67.535390 118.886486 NONE NONE 0.000000 NONE NONE NONE 55961 NONE 9.006058 -2.794515 -1.758633 -0.946493 -0.138814 -0.268391 -0.594578 -1.489037 -0.817010 -0.849365 0.591064 0.133789 0.090072 -0.028364 -0.016832 0.999960 -0.002973 -0.007445 -0.004085 -134.829031 -74.444949 50.293730 NONE NONE 0.000000 NONE NONE NONE 55961 NONE 7.954994 2.387676 -2.747447 0.359426 1.128856 -1.146578 -1.177384 6.296005 0.786150 -0.978516 0.187744 0.211182 0.078536 0.024015 -0.030099 0.999479 -0.005886 0.031475 0.003930 154.666256 -64.763540 138.230084 NONE NONE 0.000000 NONE NONE NONE 55961 NONE 7.458950 0.997894 -2.056695 -1.263380 -0.220513 -2.117432 -0.505363 0.007867 -0.029931 -0.868652 -0.290039 0.364990 0.074590 0.009916 -0.020595 0.999997 -0.002527 0.000039 -0.000150 -173.205954 -77.997717 -65.295502 NONE NONE 0.000000 NONE NONE NONE 
55962 NONE 3.491481 -0.260558 -2.362661 0.534410 -3.702338 -7.851217 -1.824769 0.927283 0.100674 -0.620117 0.488037 -0.496094 0.034806 -0.002804 -0.023763 0.999948 -0.009124 0.004636 0.000503 -11.973605 -60.817248 -70.642885 NONE NONE 0.000000 NONE NONE NONE 55962 NONE 9.187149 -1.546302 -1.020478 -1.030489 -0.043952 -0.497605 -1.535991 -1.191528 0.404438 -0.894043 0.447021 -0.046387 0.091961 -0.015352 -0.009539 0.999951 -0.007680 -0.005958 0.002022 -157.836283 -80.188717 92.053425 NONE NONE 0.000000 NONE NONE NONE 55962 NONE -6.809667 1.338645 -0.020747 0.046493 -1.949857 -3.152400 -0.757383 -0.306509 0.930781 0.743652 -0.644287 -0.085205 -0.068158 0.013068 -0.000362 0.999981 -0.003787 -0.001533 0.004654 48.047391 67.028774 119.502122 NONE NONE 0.000000 NONE NONE NONE 55962 NONE 9.340769 -2.086065 -2.021448 -0.270536 -0.122718 -0.035322 -0.602631 -1.532919 -0.865814 -0.858154 0.580078 0.148926 0.093467 -0.021325 -0.019434 0.999957 -0.003013 -0.007664 -0.004329 -138.707807 -74.124347 53.998620 NONE NONE 0.000000 NONE NONE NONE 55962 NONE 9.311470 2.503931 -3.410907 0.536190 0.417063 0.390517 -1.560171 6.598394 0.791630 -0.994873 0.196533 0.151855 0.091819 0.025122 -0.037349 0.999418 -0.007799 0.032986 0.003957 150.631480 -68.391709 141.622845 NONE NONE 0.000000 NONE NONE NONE 55962 NONE 7.568662 0.898029 -2.297561 -1.283337 0.020718 -1.956321 -0.476956 -0.034356 -0.025569 -0.870605 -0.298584 0.365234 0.075692 0.008916 -0.022984 0.999997 -0.002385 -0.000172 -0.000128 -173.551784 -77.979997 -65.215436 NONE NONE 0.000000 NONE NONE NONE 
55963 NONE 3.286133 -0.270538 -3.061558 0.506437 -4.237636 -8.387668 -1.719485 0.706373 0.047554 -0.626465 0.492432 -0.489746 0.032754 -0.002961 -0.030707 0.999957 -0.008597 0.003532 0.000238 -12.845185 -60.423352 -70.770209 NONE NONE 0.000000 NONE NONE NONE 55963 NONE 9.290775 -1.606238 -1.127847 -1.083335 -0.009897 -0.378971 -1.967579 -1.226819 0.392738 -0.896484 0.455322 -0.025391 0.093005 -0.015986 -0.010551 0.999931 -0.009838 -0.006134 0.001964 -159.252197 -79.441254 92.370648 NONE NONE 0.000000 NONE NONE NONE 55963 NONE -6.954364 1.237547 0.060904 0.243879 -1.999809 -3.042214 -0.756573 -0.277031 0.868014 0.732666 -0.650879 -0.097656 -0.069597 0.012075 0.000467 0.999982 -0.003783 -0.001385 0.004340 48.105758 66.552730 120.043611 NONE NONE 0.000000 NONE NONE NONE 55963 NONE 9.501317 -1.511367 -1.775262 0.182231 0.344343 -0.037413 -0.736364 -1.587439 -0.912883 -0.855713 0.569336 0.167969 0.095079 -0.015611 -0.016941 0.999951 -0.003682 -0.007937 -0.004564 -142.545834 -73.752608 57.556864 NONE NONE 0.000000 NONE NONE NONE 55963 NONE 11.125705 2.621470 -3.719123 0.559220 -0.099754 2.191477 -1.910284 6.923674 0.855761 -1.001953 0.200928 0.083984 0.109763 0.026305 -0.041260 0.999346 -0.009549 0.034611 0.004278 144.803229 -72.011437 146.653960 NONE NONE 0.000000 NONE NONE NONE 55963 NONE 7.616678 1.729919 -1.622622 -1.639176 -0.971342 -2.066148 -0.593156 -0.053688 -0.031459 -0.866211 -0.302979 0.359131 0.076174 0.017239 -0.016257 0.999996 -0.002966 -0.000268 -0.000157 -173.987554 -77.966875 -65.078880 NONE NONE 0.000000 NONE NONE NONE 
55964 NONE 2.825136 -0.548757 -3.620758 0.140442 -4.558651 -9.043867 -1.600145 0.503108 -0.001163 -0.622559 0.507812 -0.489746 0.028160 -0.005778 -0.036233 0.999965 -0.008001 0.002516 -0.000006 -13.652027 -60.147081 -70.899078 NONE NONE 0.000000 NONE NONE NONE 55964 NONE 9.175585 -2.103517 -1.144858 -1.581609 -0.097191 -0.463142 -2.059362 -1.158658 0.333195 -0.890625 0.463623 -0.010742 0.091854 -0.020995 -0.010700 0.999929 -0.010297 -0.005793 0.001666 -160.686028 -78.751032 92.629157 NONE NONE 0.000000 NONE NONE NONE 55964 NONE -7.095981 1.230625 0.079168 0.331228 -2.076152 -2.924059 -0.753901 -0.248448 0.795654 0.724121 -0.659424 -0.099609 -0.071009 0.012026 0.000658 0.999984 -0.003769 -0.001242 0.003978 48.136510 66.126992 120.567958 NONE NONE 0.000000 NONE NONE NONE 55964 NONE 9.501872 -1.616114 -1.763700 -0.040195 0.513446 -0.028038 -0.793912 -1.689709 -0.950223 -0.857910 0.562500 0.191406 0.095084 -0.016681 -0.016768 0.999945 -0.003969 -0.008448 -0.004751 -146.496372 -73.258199 61.238419 NONE NONE 0.000000 NONE NONE NONE 55964 NONE 12.443910 2.738516 -3.308994 0.594463 -0.313493 3.331338 -2.118592 7.242781 0.948023 -1.009033 0.205566 0.022705 0.122995 0.027586 -0.037854 0.999277 -0.010590 0.036205 0.004739 135.758439 -75.613951 154.775729 NONE NONE 0.000000 NONE NONE NONE 55964 NONE 7.743292 1.081554 -2.154772 -1.329356 -0.204920 -1.815053 -0.737554 -0.030714 -0.045747 -0.864014 -0.300781 0.356934 0.077439 0.010718 -0.021575 0.999993 -0.003688 -0.000154 -0.000229 -174.534142 -77.952159 -64.946144 NONE NONE 0.000000 NONE NONE NONE 
55965 NONE 2.264332 -0.781488 -3.692159 -0.233007 -4.386583 -9.541909 -1.384241 0.218126 -0.076353 -0.618164 0.507568 -0.481201 0.022600 -0.008079 -0.036891 0.999975 -0.006921 0.001091 -0.000382 -14.313852 -60.045813 -71.046577 NONE NONE 0.000000 NONE NONE NONE 55965 NONE 8.982997 -2.117933 -1.311216 -1.580619 -0.155249 -0.627093 -1.718394 -1.096298 0.268615 -0.894775 0.459473 0.008057 0.089928 -0.021167 -0.012437 0.999947 -0.008592 -0.005481 0.001343 -161.941054 -78.095217 92.928074 NONE NONE 0.000000 NONE NONE NONE 55965 NONE -7.225256 1.212904 0.114471 0.428328 -2.134223 -2.816266 -0.738457 -0.233551 0.723385 0.726318 -0.661621 -0.114258 -0.072297 0.011872 0.001016 0.999986 -0.003692 -0.001168 0.003617 48.102168 65.729135 121.000140 NONE NONE 0.000000 NONE NONE NONE 55965 NONE 9.750549 -1.823604 -2.191137 -0.289362 0.321541 0.336637 -0.756334 -1.753977 -0.968970 -0.859863 0.549561 0.202393 0.097602 -0.018789 -0.020985 0.999943 -0.003782 -0.008770 -0.004845 -150.202355 -72.693103 64.664420 NONE NONE 0.000000 NONE NONE NONE 55965 NONE 13.483293 2.967234 -3.899868 1.209934 -1.623359 4.386218 -2.285107 7.447869 1.005534 -0.995605 0.218994 -0.054199 0.133098 0.029858 -0.044318 0.999229 -0.011423 0.037230 0.005026 121.327853 -78.745563 168.227046 NONE NONE 0.000000 NONE NONE NONE 55965 NONE 7.670367 1.202619 -2.061744 -1.380268 -0.312942 -1.905191 -0.836993 -0.013119 -0.053086 -0.865967 -0.307129 0.354980 0.076708 0.011919 -0.020662 0.999991 -0.004185 -0.000066 -0.000265 -175.170796 -77.962934 -64.759455 NONE NONE 0.000000 NONE NONE NONE 
55966 NONE 2.201355 -0.921771 -3.387283 -0.443127 -4.101353 -9.423251 -1.264548 -0.101967 -0.153186 -0.624756 0.511963 -0.472656 0.022024 -0.009448 -0.033802 0.999980 -0.006323 -0.000510 -0.000766 -14.923419 -60.128598 -71.181456 NONE NONE 0.000000 NONE NONE NONE 55966 NONE 8.978894 -1.516410 -1.655339 -0.941817 -0.140305 -0.606585 -1.363252 -1.060851 0.216908 -0.890625 0.457275 0.020508 0.089891 -0.015177 -0.015973 0.999962 -0.006816 -0.005304 0.001085 -163.023622 -77.476986 93.236515 NONE NONE 0.000000 NONE NONE NONE 55966 NONE -7.287679 1.111069 0.256099 0.620606 -2.088642 -2.765523 -0.709778 -0.228067 0.645785 0.715576 -0.659424 -0.118652 -0.072915 0.010884 0.002439 0.999988 -0.003549 -0.001140 0.003229 48.035982 65.369599 121.393878 NONE NONE 0.000000 NONE NONE NONE 55966 NONE 10.127703 -1.844566 -2.063396 -0.402161 0.730120 0.653041 -0.689398 -1.765175 -0.963004 -0.864014 0.540771 0.225830 0.101363 -0.019003 -0.019675 0.999944 -0.003447 -0.008826 -0.004815 -153.706423 -72.033955 67.961300 NONE NONE 0.000000 NONE NONE NONE 55966 NONE 14.923028 3.360622 -5.153614 2.189191 -3.693932 5.742954 -2.330766 7.502728 1.080150 -0.991455 0.239014 -0.124756 0.146966 0.033757 -0.057472 0.999214 -0.011651 0.037504 0.005399 98.230334 -80.839792 -169.706377 NONE NONE 0.000000 NONE NONE NONE 55966 NONE 7.808681 0.608513 -2.520678 -1.061967 0.363140 -1.661620 -0.838161 -0.002929 -0.064277 -0.865723 -0.315674 0.355225 0.078089 0.005954 -0.025231 0.999991 -0.004191 -0.000015 -0.000321 -175.817343 -77.964354 -64.583416 NONE NONE 0.000000 NONE NONE NONE 
55967 NONE 1.657373 -1.236705 -3.035588 -0.893343 -3.559625 -9.664632 -1.275100 -0.437158 -0.200968 -0.635498 0.518799 -0.464111 0.016627 -0.012577 -0.030240 0.999977 -0.006375 -0.002186 -0.001005 -15.571637 -60.411981 -71.271811 NONE NONE 0.000000 NONE NONE NONE 55967 NONE 9.200003 -0.885860 -1.567968 -0.425537 0.309108 -0.452898 -1.149724 -1.090651 0.170241 -0.890869 0.463379 0.039307 0.092091 -0.008868 -0.015127 0.999968 -0.005749 -0.005453 0.000851 -164.071926 -76.841996 93.662358 NONE NONE 0.000000 NONE NONE NONE 55967 NONE -7.393366 1.027997 0.340870 0.780141 -2.102877 -2.684999 -0.662928 -0.233583 0.569944 0.715576 -0.667969 -0.126953 -0.073966 0.010080 0.003289 0.999990 -0.003315 -0.001168 0.002850 47.906686 65.037496 121.676303 NONE NONE 0.000000 NONE NONE NONE 55967 NONE 10.537512 -0.953370 -2.214495 0.412967 0.936247 0.948384 -0.616727 -1.780378 -0.969873 -0.861572 0.531982 0.240723 0.105518 -0.010111 -0.021175 0.999944 -0.003084 -0.008902 -0.004849 -156.878979 -71.338221 70.934370 NONE NONE 0.000000 NONE NONE NONE 55967 NONE 16.849733 3.961712 -6.504306 3.399880 -6.027963 7.329021 -2.333689 7.582094 1.203641 -0.975342 0.250244 -0.188232 0.165620 0.039808 -0.071823 0.999195 -0.011665 0.037900 0.006017 69.033884 -81.050228 -141.507019 NONE NONE 0.000000 NONE NONE NONE 55967 NONE 7.756330 0.510350 -2.567575 -0.985435 0.480694 -1.700268 -0.776817 0.051888 -0.058405 -0.870117 -0.317871 0.351074 0.077558 0.004981 -0.025715 0.999992 -0.003884 0.000259 -0.000292 -176.430000 -78.008691 -64.394527 NONE NONE 0.000000 NONE NONE NONE 
55968 NONE 1.461384 -1.291626 -2.915862 -1.016860 -3.356555 -9.738477 -1.105484 -0.923165 -0.290744 -0.635498 0.527588 -0.451172 0.014729 -0.013098 -0.029019 0.999973 -0.005527 -0.004616 -0.001454 -16.184688 -60.970357 -71.297373 NONE NONE 0.000000 NONE NONE NONE 55968 NONE 9.765700 -0.158087 -0.972386 0.016151 1.327601 -0.087688 -1.036946 -1.119961 0.127440 -0.888672 0.463379 0.049805 0.097710 -0.001567 -0.009169 0.999971 -0.005185 -0.005600 0.000637 -165.087512 -76.202759 94.095767 NONE NONE 0.000000 NONE NONE NONE 55968 NONE -7.428159 0.964087 0.413812 0.898677 -2.093974 -2.665257 -0.585195 -0.239019 0.494864 0.713379 -0.667969 -0.124756 -0.074310 0.009469 0.004021 0.999992 -0.002926 -0.001195 0.002474 47.760657 64.742693 121.919811 NONE NONE 0.000000 NONE NONE NONE 55968 NONE 11.201189 0.599194 -1.744473 1.842247 1.862612 1.232712 -0.751802 -1.826272 -1.021024 -0.863770 0.523193 0.259766 0.112194 0.005356 -0.016442 0.999938 -0.003759 -0.009131 -0.005105 -160.061800 -70.552675 73.881879 NONE NONE 0.000000 NONE NONE NONE 55968 NONE 18.277254 4.278473 -6.869067 4.212309 -7.719059 8.131883 -2.439464 7.563226 1.347507 -0.954834 0.263916 -0.260742 0.179699 0.043105 -0.076051 0.999188 -0.012194 0.037806 0.006736 43.836725 -79.247988 -117.378446 NONE NONE 0.000000 NONE NONE NONE 55968 NONE 7.315032 0.502275 -2.820585 -1.122815 0.800146 -2.078563 -0.652286 0.034306 -0.032332 -0.863525 -0.320068 0.353271 0.073146 0.004919 -0.028235 0.999995 -0.003261 0.000172 -0.000162 -176.879029 -78.029615 -64.311543 NONE NONE 0.000000 NONE NONE NONE 
55969 NONE 1.986917 -1.366205 -2.202083 -1.039364 -2.956044 -8.893560 -0.808765 -1.483539 -0.397239 -0.650635 0.529785 -0.433838 0.020004 -0.013790 -0.021817 0.999962 -0.004044 -0.007418 -0.001986 -16.687786 -61.862968 -71.247574 NONE NONE 0.000000 NONE NONE NONE 55969 NONE 9.429612 0.720668 -0.002344 0.508544 2.517134 -0.710952 -1.059726 -1.105044 0.078978 -0.886719 0.463379 0.068604 0.094292 0.007245 0.000459 0.999971 -0.005299 -0.005525 0.000395 -166.153372 -75.569581 94.594274 NONE NONE 0.000000 NONE NONE NONE 55969 NONE -7.414744 0.967157 0.482363 0.936977 -2.055464 -2.668212 -0.496792 -0.227137 0.414565 0.713379 -0.667969 -0.135254 -0.074173 0.009530 0.004716 0.999994 -0.002484 -0.001136 0.002073 47.602722 64.479520 122.066582 NONE NONE 0.000000 NONE NONE NONE 55969 NONE 11.655902 -0.089213 -2.317770 1.100948 1.635908 1.906789 -0.919132 -1.840352 -1.029410 -0.863525 0.510254 0.279053 0.116759 -0.001596 -0.022098 0.999934 -0.004596 -0.009202 -0.005147 -163.066027 -69.737242 76.519593 NONE NONE 0.000000 NONE NONE NONE 55969 NONE 20.821061 4.486217 -6.544201 4.706867 -9.142611 9.947649 -2.601310 7.407137 1.507400 -0.934570 0.288330 -0.307373 0.205242 0.045494 -0.073670 0.999201 -0.013003 0.037026 0.007535 27.633679 -76.282238 -102.330376 NONE NONE 0.000000 NONE NONE NONE 55969 NONE 7.166865 0.254555 -3.426063 -1.187239 1.480334 -2.094806 -0.682029 -0.014367 -0.010113 -0.865723 -0.320068 0.346924 0.071671 0.002425 -0.034264 0.999994 -0.003410 -0.000072 -0.000051 -177.321400 -78.031187 -64.244367 NONE NONE 0.000000 NONE NONE NONE 
55970 NONE 2.997673 -1.664772 -0.653205 -1.198697 -2.006511 -7.220232 -0.328289 -2.064666 -0.457679 -0.661377 0.534424 -0.420898 0.030004 -0.016727 -0.006195 0.999943 -0.001641 -0.010323 -0.002288 -17.061068 -63.075132 -71.040942 NONE NONE 0.000000 NONE NONE NONE 55970 NONE 8.675419 1.139361 0.586980 0.715792 3.087896 -1.636048 -1.238482 -1.200175 0.050091 -0.884521 0.458984 0.083252 0.086714 0.011454 0.006319 0.999963 -0.006192 -0.006001 0.000250 -167.357330 -74.892375 95.105571 NONE NONE 0.000000 NONE NONE NONE 55970 NONE -7.450275 0.982977 0.594740 0.983667 -1.986903 -2.607752 -0.404281 -0.213846 0.353190 0.702393 -0.666016 -0.135498 -0.074526 0.009710 0.005848 0.999996 -0.002021 -0.001069 0.001766 47.471942 64.263411 122.206798 NONE NONE 0.000000 NONE NONE NONE 55970 NONE 11.298058 0.249817 -3.060213 1.308292 1.045390 1.774528 -0.996781 -1.810497 -0.996039 -0.863281 0.499268 0.302490 0.113262 0.001785 -0.029588 0.999934 -0.004984 -0.009052 -0.004980 -165.873695 -68.864564 78.948675 NONE NONE 0.000000 NONE NONE NONE 55970 NONE 23.460331 4.384567 -7.314213 5.347614 -11.962235 11.426783 -2.465481 7.195680 1.640895 -0.902588 0.308594 -0.377686 0.231393 0.044778 -0.082055 0.999243 -0.012324 0.035969 0.008202 17.297236 -72.789417 -93.093238 NONE NONE 0.000000 NONE NONE NONE 55970 NONE 7.018935 0.536669 -3.775203 -1.591972 1.682407 -2.168035 -0.550810 -0.100129 0.020627 -0.869873 -0.322266 0.347168 0.070208 0.005270 -0.037731 0.999996 -0.002754 -0.000501 0.000103 -177.587029 -77.973585 -64.289415 NONE NONE 0.000000 NONE NONE NONE 
