PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
64521, , 14.563415, -0.367801, -2.441708, 3.599525, -4.806806, 3.682594, 1.435650, -1.794557, -0.071746, -0.785645, 0.333740, -0.465820, 0.145844, -0.003561, -0.023135, 0.999934, 0.007178, -0.008973, -0.000359, -1.450154, -76.052950, -48.912877, , , 0.000000, , , 
64522, , 9.120545, 1.973901, 1.153093, 2.210773, 0.523804, -0.688724, -0.380146, -1.609368, 0.088696, -0.793945, 0.331787, -0.451416, 0.091100, 0.019802, 0.012227, 0.999966, -0.001901, -0.008047, 0.000443, -2.003015, -76.974012, -48.568534, , , 0.000000, , , 
64523, , 6.350945, -0.495302, 1.899539, -0.636410, 0.103659, -3.196726, -1.269835, -1.766123, 0.170296, -0.806641, 0.340088, -0.440918, 0.063342, -0.004776, 0.019586, 0.999940, -0.006349, -0.008830, 0.000851, -3.409674, -78.009902, -47.862744, , , 0.000000, , , 
64524, , 5.155407, -0.957550, 1.705963, -1.094833, -0.039138, -4.408602, -0.417301, -2.012837, 0.367889, -0.813232, 0.348389, -0.415527, 0.051396, -0.009445, 0.017597, 0.999945, -0.002086, -0.010064, 0.001839, -5.122784, -79.145273, -46.359211, , , 0.000000, , , 
64525, , 5.277557, 1.055846, 1.524170, 0.548616, 1.177507, -4.371974, -0.008538, -2.463487, 0.599993, -0.819580, 0.350342, -0.392578, 0.052551, 0.010717, 0.015889, 0.999920, -0.000043, -0.012317, 0.003000, -7.974134, -80.536796, -43.456775, , , 0.000000, , , 
64526, , 6.690594, 2.016524, 1.325227, 1.526387, 1.617761, -3.057210, -1.097322, -2.969442, 0.714369, -0.832520, 0.362793, -0.365234, 0.066628, 0.020479, 0.014131, 0.999868, -0.005486, -0.014847, 0.003572, -13.319674, -82.135342, -38.686250, , , 0.000000, , , 
64527, , 8.056836, 0.510053, -0.292582, 1.385789, -0.490267, -1.869602, -1.675907, -3.073314, 0.699720, -0.841309, 0.377197, -0.340088, 0.080583, 0.005365, -0.001732, 0.999841, -0.008379, -0.015366, 0.003498, -21.743321, -83.724188, -31.159678, , , 0.000000, , , 
64528, , 8.843551, -0.161767, -1.399234, 1.475550, -1.598470, -1.126240, -1.056592, -2.870327, 0.566491, -0.849854, 0.383545, -0.312744, 0.088628, -0.001436, -0.012713, 0.999879, -0.005283, -0.014351, 0.002832, -33.003939, -85.041307, -20.454226, , , 0.000000, , , 
64529, , 9.563435, 0.950832, -1.137396, 2.150411, -0.524121, -0.391804, -0.881881, -2.618904, 0.436317, -0.858398, 0.389648, -0.285400, 0.095752, 0.009671, -0.010163, 0.999902, -0.004409, -0.013094, 0.002182, -48.840118, -86.039140, -5.068353, , , 0.000000, , , 
64530, , 9.893595, 1.307893, -0.294125, 1.856011, 0.569911, -0.019492, -1.547991, -2.417112, 0.339844, -0.862793, 0.397949, -0.260254, 0.098940, 0.013230, -0.001847, 0.999896, -0.007740, -0.012085, 0.001699, -69.886759, -86.584920, 15.131920, , , 0.000000, , , 
64531, , 9.721395, 0.366977, 0.229747, 0.674306, 0.650151, -0.127041, -2.152930, -2.269375, 0.260257, -0.867432, 0.406006, -0.235107, 0.097175, 0.003829, 0.003360, 0.999877, -0.010764, -0.011346, 0.001301, -93.802326, -86.625825, 37.861949, , , 0.000000, , , 
64532, , 9.217965, -0.572133, 0.356977, -0.292037, 0.405173, -0.583801, -2.334863, -2.162926, 0.219273, -0.867676, 0.416260, -0.207764, 0.092140, -0.005570, 0.004632, 0.999873, -0.011674, -0.010814, 0.001096, -113.945853, -86.199046, 56.703655, , , 0.000000, , , 
64533, , 9.038316, -1.477936, 0.450690, -1.207341, 0.189522, -0.725303, -2.441138, -2.132956, 0.208631, -0.878418, 0.418457, -0.180664, 0.090342, -0.014621, 0.005650, 0.999868, -0.012205, -0.010664, 0.001043, -129.067656, -85.439022, 70.473798, , , 0.000000, , , 
64534, , 9.599122, -2.327062, 0.762789, -2.176320, 0.284902, -0.152628, -2.626010, -2.102838, 0.241850, -0.876709, 0.428711, -0.155518, 0.095930, -0.023043, 0.008940, 0.999858, -0.013129, -0.010514, 0.001209, -139.292501, -84.495202, 79.227207, , , 0.000000, , , 
64535, , 10.154573, -3.061465, 0.648691, -2.841451, 0.128155, 0.425098, -2.439759, -1.908192, 0.308455, -0.883301, 0.437012, -0.128174, 0.101522, -0.030368, 0.007827, 0.999879, -0.012198, -0.009541, 0.001542, -145.824528, -83.501545, 84.404343, , , 0.000000, , , 
64536, , 10.130061, -2.678035, 0.614838, -2.565737, 0.514958, 0.351736, -1.933735, -1.696377, 0.344860, -0.879150, 0.440918, -0.107178, 0.101288, -0.026539, 0.007265, 0.999916, -0.009668, -0.008482, 0.001724, -149.797117, -82.571490, 87.290048, , , 0.000000, , , 
64537, , 10.048550, -1.816817, -0.380649, -1.399890, 0.216598, 0.307095, -1.498504, -1.406972, 0.379186, -0.879395, 0.447266, -0.092529, 0.100543, -0.018002, -0.002964, 0.999945, -0.007492, -0.007035, 0.001896, -152.182460, -81.743474, 88.848166, , , 0.000000, , , 
64538, , 9.558038, -0.666768, -1.195062, -0.047230, 0.077607, -0.157669, -1.168411, -1.145516, 0.392062, -0.885742, 0.447266, -0.082031, 0.095660, -0.006548, -0.011364, 0.999965, -0.005842, -0.005728, 0.001960, -153.505250, -81.055042, 89.508846, , , 0.000000, , , 
64539, , 8.715534, 0.494545, -1.442719, 1.076686, 0.332132, -1.036790, -1.091270, -1.021905, 0.375525, -0.881592, 0.449219, -0.065186, 0.087218, 0.005032, -0.014009, 0.999970, -0.005456, -0.005109, 0.001878, -154.565537, -80.422631, 89.974099, , , 0.000000, , , 
64540, , 8.487262, 1.065932, -1.036766, 1.398238, 0.979628, -1.367014, -1.335540, -1.119423, 0.347820, -0.879883, 0.457275, -0.052490, 0.084911, 0.010740, -0.009964, 0.999961, -0.006678, -0.005597, 0.001739, -155.829830, -79.754917, 90.480693, , , 0.000000, , , 
64541, , 8.371976, 0.608187, -0.407254, 0.698471, 1.423055, -1.559688, -1.573464, -1.242711, 0.340916, -0.880127, 0.459473, -0.035889, 0.083733, 0.006195, -0.003601, 0.999948, -0.007867, -0.006213, 0.001705, -157.338707, -79.013557, 91.123262, , , 0.000000, , , 
64542, , 8.812740, -0.005086, 0.004821, -0.051089, 1.743344, -1.174331, -1.595037, -1.416797, 0.328154, -0.875977, 0.463379, -0.012695, 0.088124, 0.000097, 0.000672, 0.999942, -0.007975, -0.007084, 0.001641, -158.883208, -78.188361, 91.766532, , , 0.000000, , , 
64543, , 9.476441, 0.056653, -0.520255, 0.173940, 1.560348, -0.452656, -1.550280, -1.490489, 0.285616, -0.874023, 0.465576, 0.001953, 0.094799, 0.000665, -0.004501, 0.999941, -0.007751, -0.007452, 0.001428, -160.469495, -77.321537, 92.506192, , , 0.000000, , , 
64544, , 9.167402, 0.840477, -1.216804, 1.125703, 1.274800, -0.683901, -1.624372, -1.450052, 0.241066, -0.872070, 0.465332, 0.024902, 0.091749, 0.008420, -0.011571, 0.999940, -0.008122, -0.007250, 0.001205, -161.982658, -76.488661, 93.104218, , , 0.000000, , , 
64545, , 8.404281, 1.333592, -1.405443, 1.618383, 1.202724, -1.427039, -1.742602, -1.460223, 0.170448, -0.876465, 0.467529, 0.047852, 0.084132, 0.013288, -0.013556, 0.999935, -0.008713, -0.007301, 0.000852, -163.632160, -75.654174, 93.802615, , , 0.000000, , , 
64546, , 8.336993, 1.399942, -0.824500, 1.439276, 1.826647, -1.643470, -1.918814, -1.498134, 0.070376, -0.876465, 0.463135, 0.068604, 0.083424, 0.013953, -0.007754, 0.999926, -0.009594, -0.007490, 0.000352, -165.447571, -74.814367, 94.543124, , , 0.000000, , , 
64547, , 9.578832, 0.751341, -0.574483, 0.666656, 2.277347, -0.484433, -1.984707, -1.541897, -0.031162, -0.874268, 0.458984, 0.091553, 0.095830, 0.007446, -0.005080, 0.999921, -0.009923, -0.007709, -0.000156, -167.439278, -73.953096, 95.450420, , , 0.000000, , , 
64548, , 10.073504, 0.119043, 0.151751, -0.224232, 3.011561, -0.200658, -1.972563, -1.478807, -0.129009, -0.876465, 0.460938, 0.110352, 0.100721, 0.001145, 0.002251, 0.999924, -0.009863, -0.007394, -0.000645, -169.386305, -73.136239, 96.302217, , , 0.000000, , , 
64549, , 9.601832, -1.010498, 0.318784, -1.395330, 2.842962, -0.686546, -1.845823, -1.443088, -0.164483, -0.865967, 0.454590, 0.135498, 0.095983, -0.010150, 0.003974, 0.999931, -0.009229, -0.007215, -0.000822, -171.243786, -72.334870, 97.159347, , , 0.000000, , , 
64550, , 10.590755, -2.031921, 0.649718, -2.560407, 3.324954, 0.142253, -2.025260, -1.417334, -0.219744, -0.874268, 0.452637, 0.152100, 0.105835, -0.020363, 0.007453, 0.999923, -0.010126, -0.007086, -0.001099, -173.121081, -71.545885, 97.913530, , , 0.000000, , , 
64551, , 11.849129, -4.161562, 0.508091, -4.714538, 3.244637, 1.377452, -2.238045, -1.230606, -0.318091, -0.867676, 0.437988, 0.168701, 0.118389, -0.041738, 0.006276, 0.999917, -0.011190, -0.006153, -0.001590, -175.180255, -70.860391, 98.754301, , , 0.000000, , , 
64552, , 12.149727, -6.005163, 0.081941, -6.512822, 2.725570, 1.755998, -1.778870, -0.987017, -0.383073, -0.867676, 0.437988, 0.185303, 0.121374, -0.060270, 0.001954, 0.999946, -0.008894, -0.004935, -0.001915, -176.926813, -70.309825, 99.525682, , , 0.000000, , , 
64553, , 12.531571, -5.668047, -0.488198, -6.178422, 2.560681, 2.215310, -1.255958, -0.789715, -0.383049, -0.875977, 0.431885, 0.191406, 0.125224, -0.056947, -0.004030, 0.999971, -0.006280, -0.003949, -0.001915, -178.337096, -69.875260, 100.285225, , , 0.000000, , , 
64554, , 12.957366, -5.117172, -1.168296, -5.617396, 2.317042, 2.777707, -1.058554, -0.624729, -0.377008, -0.869629, 0.425537, 0.212402, 0.129512, -0.051475, -0.011006, 0.999979, -0.005293, -0.003124, -0.001885, -179.540944, -69.519976, 100.922391, , , 0.000000, , , 
64555, , 12.919624, -3.897400, -1.000814, -4.526840, 2.778276, 2.633041, -0.619922, -0.454287, -0.335847, -0.875732, 0.425537, 0.210205, 0.129153, -0.039221, -0.009593, 0.999991, -0.003100, -0.002271, -0.001679, 179.567052, -69.271790, 101.522683, , , 0.000000, , , 
64556, , 12.522055, -1.720576, 0.068848, -2.607692, 4.091574, 1.858887, -0.296911, -0.339412, -0.289445, -0.869385, 0.417236, 0.212158, 0.125194, -0.017386, 0.000927, 0.999996, -0.001485, -0.001697, -0.001447, 178.971883, -69.073893, 101.977768, , , 0.000000, , , 
64557, , 12.386660, -0.167673, 1.441961, -1.359085, 5.625442, 1.234657, -0.334842, -0.273302, -0.295723, -0.869385, 0.419434, 0.220459, 0.123844, -0.001836, 0.014592, 0.999997, -0.001674, -0.001367, -0.001479, 178.337935, -68.932477, 102.486266, , , 0.000000, , , 
64558, , 13.559464, 0.169593, 2.401614, -1.322627, 7.000007, 1.973151, -0.651424, -0.179292, -0.372833, -0.873291, 0.408936, 0.226562, 0.135576, 0.001522, 0.024133, 0.999993, -0.003257, -0.000896, -0.001864, 177.426368, -68.820671, 103.063762, , , 0.000000, , , 
64559, , 15.097700, -0.342014, 3.337428, -2.147004, 8.298621, 3.060505, -1.048549, 0.121063, -0.481737, -0.873047, 0.404785, 0.228760, 0.150989, -0.003609, 0.033301, 0.999983, -0.005243, 0.000605, -0.002409, 176.096835, -68.886424, 103.869508, , , 0.000000, , , 
64560, , 16.305126, -1.383269, 3.964618, -3.406036, 9.064890, 3.961009, -1.248954, 0.611872, -0.556901, -0.881104, 0.398682, 0.222412, 0.163133, -0.014041, 0.039234, 0.999972, -0.006245, 0.003059, -0.002784, 174.480145, -69.208457, 104.834832, , , 0.000000, , , 
64561, , 17.444317, -2.742080, 3.517019, -4.822564, 8.669809, 5.212816, -0.997932, 1.358684, -0.605786, -0.887207, 0.388428, 0.211670, 0.174594, -0.027777, 0.034122, 0.999960, -0.004990, 0.006793, -0.003029, 172.741325, -69.964860, 106.104940, , , 0.000000, , , 
64562, , 17.390517, -2.956591, 2.981587, -5.004121, 7.836411, 5.471179, -0.454147, 2.357500, -0.684682, -0.890869, 0.382324, 0.192871, 0.174139, -0.030097, 0.027832, 0.999922, -0.002271, 0.011787, -0.003423, 170.835282, -71.244848, 107.850151, , , 0.000000, , , 
64563, , 16.688859, -1.520287, 3.211012, -3.607642, 7.605379, 5.028269, -0.062875, 3.411131, -0.761010, -0.907227, 0.378418, 0.161377, 0.167344, -0.015830, 0.029263, 0.999847, -0.000314, 0.017055, -0.003805, 168.341238, -73.123287, 110.455957, , , 0.000000, , , 
64564, , 14.677270, 0.041745, 2.885266, -1.871595, 6.454101, 3.549858, 0.344633, 4.115572, -0.779588, -0.913086, 0.370117, 0.115234, 0.147325, -0.000202, 0.025825, 0.999779, 0.001723, 0.020576, -0.003898, 165.088577, -75.315821, 114.041038, , , 0.000000, , , 
64565, , 13.832025, 1.161059, 1.494392, -0.520088, 4.534328, 3.379946, 0.771846, 4.290834, -0.733245, -0.919189, 0.370361, 0.079834, 0.138640, 0.011053, 0.012015, 0.999756, 0.003859, 0.021452, -0.003666, 160.824397, -77.588736, 118.910485, , , 0.000000, , , 
64566, , 14.350013, 1.301320, -0.973328, -0.033840, 1.678563, 4.529987, 1.049723, 4.432197, -0.461821, -0.920898, 0.360107, 0.035645, 0.143268, 0.012744, -0.012843, 0.999738, 0.005248, 0.022159, -0.002309, 155.460832, -79.849786, 124.992319, , , 0.000000, , , 
64567, , 14.676234, 0.675251, -4.152107, -0.008357, -2.130048, 5.303874, 1.157004, 4.594525, -0.031630, -0.923096, 0.368652, -0.010254, 0.145759, 0.006982, -0.044837, 0.999719, 0.005784, 0.022970, -0.000158, 148.080658, -82.195972, 133.155790, , , 0.000000, , , 
64568, , 14.913391, 0.967489, -5.735231, 0.780053, -4.231085, 5.604429, 1.223283, 4.334489, 0.349323, -0.918701, 0.366455, -0.052002, 0.147828, 0.010298, -0.060504, 0.999745, 0.006116, 0.021671, 0.001746, 137.422600, -84.304495, 144.592334, , , 0.000000, , , 
64569, , 16.190631, 1.598800, -5.168184, 1.460158, -4.074737, 6.698801, 1.122205, 3.963740, 0.550030, -0.912354, 0.368652, -0.087402, 0.160796, 0.016733, -0.054784, 0.999784, 0.005611, 0.019817, 0.002750, 119.178393, -85.999914, 163.562438, , , 0.000000, , , 
64570, , 17.110005, 0.837279, -4.365173, 0.770571, -4.020925, 7.383544, 0.908487, 3.674533, 0.588000, -0.899902, 0.372803, -0.129150, 0.170234, 0.009082, -0.046745, 0.999817, 0.004542, 0.018372, 0.002940, 87.783253, -86.852456, -164.462981, , , 0.000000, , , 
64571, , 17.543264, 1.145028, -3.420060, 1.101958, -3.592763, 7.697911, 0.411351, 3.347794, 0.598036, -0.906250, 0.379150, -0.154053, 0.174792, 0.012048, -0.037106, 0.999853, 0.002057, 0.016738, 0.002990, 54.088632, -86.535283, -130.473365, , , 0.000000, , , 
64572, , 19.695050, 4.574315, -2.547989, 4.397984, -2.654585, 9.907234, -2.908500, 3.075832, 0.812158, -0.887939, 0.391602, -0.177002, 0.196334, 0.046135, -0.029172, 0.999768, -0.014541, 0.015378, 0.004060, 30.260349, -85.524505, -108.259832, , , 0.000000, , , 
64573, , 19.590559, -6.060604, -3.558457, -5.495046, -6.539636, 9.165355, -0.586260, 4.210532, 0.980617, -0.873535, 0.397705, -0.214355, 0.195395, -0.059759, -0.039526, 0.999762, -0.002931, 0.021051, 0.004903, 14.855993, -83.492482, -93.119319, , , 0.000000, , , 
64574, , 17.605171, -1.019531, -2.240195, -0.454288, -4.740574, 7.312177, 3.134864, 4.421797, 0.871589, -0.858643, 0.395752, -0.266602, 0.175538, -0.009036, -0.026435, 0.999623, 0.015672, 0.022106, 0.004357, 9.128119, -81.114226, -85.527717, , , 0.000000, , , 
64575, , 15.722556, 1.786677, -2.176516, 2.603640, -4.359667, 5.330190, 2.820845, 4.252103, 0.822794, -0.841797, 0.391602, -0.308350, 0.156643, 0.018848, -0.024839, 0.999666, 0.014103, 0.021258, 0.004114, 6.274367, -78.751938, -80.974071, , , 0.000000, , , 
64576, , 13.399191, 2.645958, -2.402038, 3.726595, -4.367445, 2.809614, 1.455967, 4.084113, 0.849338, -0.827393, 0.397949, -0.350098, 0.133352, 0.027214, -0.026552, 0.999756, 0.007279, 0.020419, 0.004246, 3.947490, -76.464805, -77.737411, , , 0.000000, , , 
64577, , 11.686411, 1.776562, -2.000357, 2.955191, -4.224717, 1.009955, 0.484234, 3.898387, 1.032819, -0.808838, 0.406250, -0.381348, 0.116351, 0.018419, -0.022231, 0.999794, 0.002421, 0.019491, 0.005164, 1.567015, -74.261156, -74.977894, , , 0.000000, , , 
64578, , 10.321422, 1.046873, -0.706990, 2.030747, -3.208978, -0.133173, 0.780554, 3.724466, 1.075591, -0.788086, 0.406006, -0.410400, 0.103001, 0.011056, -0.008947, 0.999805, 0.003903, 0.018621, 0.005378, -0.120177, -72.135765, -72.747882, , , 0.000000, , , 
64579, , 9.354352, 1.518183, -0.307740, 2.478804, -2.693129, -1.066424, 1.366141, 3.539846, 1.040380, -0.773438, 0.408203, -0.447998, 0.093390, 0.015696, -0.004625, 0.999807, 0.006830, 0.017698, 0.005202, -1.013342, -70.108074, -70.965211, , , 0.000000, , , 
64580, , 8.387613, 1.128848, -2.026600, 2.681227, -4.252961, -2.709965, 1.776548, 3.571522, 0.917764, -0.741943, 0.399902, -0.479492, 0.083444, 0.011860, -0.021655, 0.999791, 0.008882, 0.017856, 0.004589, -1.267400, -68.052537, -69.602815, , , 0.000000, , , 
64581, , 6.753711, 1.142023, -2.435130, 2.768979, -4.183050, -4.551874, 2.133505, 3.511322, 0.744347, -0.727539, 0.399902, -0.517090, 0.067053, 0.011938, -0.025406, 0.999782, 0.010667, 0.017555, 0.003721, -0.935777, -66.038746, -68.616519, , , 0.000000, , , 
64582, , 5.551093, 1.406518, -1.774038, 2.754487, -3.166161, -5.531840, 1.860759, 3.231610, 0.628509, -0.708496, 0.393555, -0.542236, 0.055171, 0.014409, -0.018501, 0.999821, 0.009303, 0.016157, 0.003142, -0.594774, -64.183494, -67.816308, , , 0.000000, , , 
64583, , 4.464036, 0.448405, -1.141249, 1.563456, -2.625854, -6.335597, 1.333062, 2.866992, 0.549187, -0.689697, 0.391602, -0.567139, 0.044458, 0.004685, -0.012020, 0.999871, 0.006665, 0.014334, 0.002746, -0.414673, -62.548079, -67.144981, , , 0.000000, , , 
64584, , 3.900421, -0.550158, -0.884054, 0.517721, -2.625611, -6.790331, 1.236197, 2.499888, 0.437959, -0.672852, 0.387207, -0.588135, 0.038901, -0.005360, -0.009361, 0.999900, 0.006181, 0.012499, 0.002190, -0.163374, -61.115508, -66.625717, , , 0.000000, , , 
64585, , 3.275064, -0.497109, -1.064499, 0.561233, -2.526180, -7.486933, 1.451959, 2.194547, 0.302993, -0.664307, 0.376953, -0.603027, 0.032638, -0.004842, -0.011039, 0.999912, 0.007260, 0.010972, 0.001515, 0.364287, -59.872008, -66.261762, , , 0.000000, , , 
64586, , 2.681458, 0.334274, -1.455018, 1.379670, -2.250089, -8.246693, 1.550986, 1.923013, 0.155762, -0.651611, 0.368652, -0.624023, 0.026671, 0.003478, -0.014780, 0.999923, 0.007755, 0.009615, 0.000779, 1.077580, -58.772478, -66.056938, , , 0.000000, , , 
64587, , 2.049427, 0.808305, -2.133341, 1.956354, -2.274586, -9.177582, 1.445999, 1.634809, 0.059942, -0.638916, 0.362549, -0.638672, 0.020317, 0.008244, -0.021441, 0.999940, 0.007230, 0.008174, 0.000300, 1.826703, -57.857791, -65.948651, , , 0.000000, , , 
64588, , 1.340774, 1.145720, -2.190603, 2.154154, -1.807775, -9.835315, 1.402792, 1.329402, 0.001865, -0.630127, 0.350098, -0.651367, 0.013262, 0.011611, -0.021913, 0.999953, 0.007014, 0.006647, 0.000009, 2.581493, -57.097834, -65.889644, , , 0.000000, , , 
64589, , 0.972791, 1.398891, -2.123516, 2.293196, -1.435120, -10.119470, 1.296890, 1.021700, -0.044206, -0.625977, 0.345947, -0.661865, 0.009623, 0.014124, -0.021193, 0.999966, 0.006484, 0.005108, -0.000221, 3.325203, -56.530076, -65.875377, , , 0.000000, , , 
64590, , 0.674138, 1.598025, -1.994541, 2.366953, -1.071292, -10.298617, 1.210566, 0.742347, -0.080476, -0.619385, 0.337646, -0.668213, 0.006674, 0.016098, -0.019873, 0.999975, 0.006053, 0.003712, -0.000402, 4.045645, -56.103846, -65.906663, , , 0.000000, , , 
64591, , 0.455363, 1.824860, -1.795094, 2.448724, -0.682894, -10.357821, 1.154528, 0.440595, -0.083238, -0.623291, 0.327148, -0.670410, 0.004522, 0.018350, -0.017855, 0.999981, 0.005773, 0.002203, -0.000416, 4.752395, -55.868319, -65.951427, , , 0.000000, , , 
64592, , 0.402214, 2.242670, -1.662933, 2.757768, -0.339392, -10.298642, 1.029960, 0.136768, -0.101800, -0.616943, 0.321045, -0.672607, 0.004022, 0.022510, -0.016516, 0.999986, 0.005150, 0.000684, -0.000509, 5.416771, -55.786341, -66.040205, , , 0.000000, , , 
64593, , 0.457545, 2.598066, -1.494322, 3.015420, -0.056148, -10.123041, 0.869557, -0.202160, -0.083360, -0.616455, 0.312744, -0.677002, 0.004601, 0.026043, -0.014825, 0.999990, 0.004348, -0.001011, -0.000417, 6.010486, -55.922206, -66.146799, , , 0.000000, , , 
64594, , 0.618817, 2.610224, -1.337402, 2.996645, -0.004202, -9.882723, 0.647809, -0.557951, -0.047716, -0.625000, 0.316895, -0.683105, 0.006232, 0.026144, -0.013272, 0.999991, 0.003239, -0.002790, -0.000239, 6.472697, -56.238330, -66.255549, , , 0.000000, , , 
64595, , 0.871583, 2.470616, -0.857927, 2.720900, 0.153824, -9.397198, 0.502917, -0.945551, -0.028449, -0.631104, 0.310791, -0.666504, 0.008760, 0.024726, -0.008476, 0.999986, 0.002515, -0.004728, -0.000142, 6.884021, -56.792003, -66.393602, , , 0.000000, , , 
64596, , 1.760055, 2.416960, 0.393781, 2.306040, 0.592425, -7.961826, 0.239158, -1.346994, 0.024146, -0.637451, 0.312744, -0.664551, 0.017570, 0.024167, 0.004085, 0.999977, 0.001196, -0.006735, 0.000121, 7.144779, -57.561038, -66.539885, , , 0.000000, , , 
64597, , 2.842714, 1.772169, 1.682031, 1.383986, 0.706326, -6.401487, -0.274512, -1.647725, 0.135486, -0.652100, 0.317139, -0.651855, 0.028275, 0.017764, 0.017029, 0.999965, -0.001373, -0.008239, 0.000677, 7.051113, -58.528200, -66.614245, , , 0.000000, , , 
64598, , 4.874985, 0.952717, 3.499339, 0.263038, 0.738079, -3.787459, -0.825855, -1.894935, 0.379367, -0.658447, 0.323242, -0.635010, 0.048397, 0.009765, 0.035413, 0.999945, -0.004129, -0.009475, 0.001897, 6.429003, -59.633298, -66.439760, , , 0.000000, , , 
64599, , 6.916918, -0.214673, 5.714926, -1.331309, 1.038617, -0.998209, -1.316514, -2.106496, 0.540811, -0.675537, 0.335693, -0.616211, 0.068567, -0.001581, 0.057885, 0.999919, -0.006582, -0.010532, 0.002704, 5.349763, -60.884768, -66.067311, , , 0.000000, , , 
64600, , 8.904565, -1.994807, 8.454545, -3.689841, 1.639937, 1.953267, -1.174576, -2.085814, 0.609969, -0.679932, 0.348145, -0.603516, 0.088216, -0.019178, 0.085582, 0.999924, -0.005873, -0.010429, 0.003050, 4.217371, -62.106198, -65.543725, , , 0.000000, , , 
64601, , 11.846742, -2.395134, 11.961735, -5.026746, 3.221228, 6.109334, -0.124052, -2.032307, 0.466307, -0.694580, 0.350098, -0.588867, 0.117299, -0.023602, 0.120828, 0.999945, -0.000620, -0.010161, 0.002331, 3.784033, -63.302975, -65.136636, , , 0.000000, , , 
64602, , 16.832734, -0.892473, 16.615619, -4.950498, 5.857820, 12.578814, 0.637426, -1.823823, 0.256684, -0.696777, 0.354248, -0.580322, 0.166815, -0.009243, 0.167653, 0.999953, 0.003187, -0.009119, 0.001283, 3.993002, -64.356880, -64.961707, , , 0.000000, , , 
64603, , 21.198667, -0.798418, 18.707137, -5.276594, 6.122297, 17.291528, 0.872099, -1.369826, -0.007322, -0.711182, 0.348145, -0.570068, 0.210699, -0.008812, 0.188480, 0.999967, 0.004360, -0.006849, -0.000037, 4.616089, -65.147581, -65.100397, , , 0.000000, , , 
64604, , 20.028321, 0.592023, 16.659703, -3.646490, 5.783727, 15.332365, 1.296250, -0.743947, -0.075839, -0.715088, 0.337891, -0.580566, 0.199664, 0.004761, 0.167374, 0.999972, 0.006481, -0.003720, -0.000379, 5.533316, -65.569715, -65.291608, , , 0.000000, , , 
64605, , 16.562642, 2.462519, 13.161477, -1.212553, 5.332603, 10.771299, 0.765195, -0.516456, -0.005342, -0.717041, 0.337891, -0.572266, 0.165286, 0.024116, 0.132135, 0.999989, 0.003826, -0.002582, -0.000027, 6.035382, -65.868589, -65.363913, , , 0.000000, , , 
64606, , 13.255915, 2.290580, 9.346938, -0.192689, 3.542955, 6.179233, 0.131792, -0.182010, 0.215242, -0.717041, 0.333740, -0.570312, 0.132449, 0.022987, 0.093605, 0.999999, 0.000659, -0.000910, 0.001076, 5.858436, -65.986513, -65.086627, , , 0.000000, , , 
64607, , 10.375791, 0.931421, 5.932115, -0.228436, 1.268606, 2.105912, 0.618262, 0.208381, 0.441174, -0.706787, 0.339844, -0.580566, 0.103799, 0.009360, 0.059242, 0.999992, 0.003091, 0.001042, 0.002206, 5.612477, -65.896699, -64.435803, , , 0.000000, , , 
64608, , 8.401176, -0.376723, 4.331615, -0.916289, 0.063253, -0.397760, 1.500285, 0.311942, 0.716065, -0.708740, 0.335693, -0.584961, 0.084093, -0.003790, 0.043157, 0.999964, 0.007501, 0.001560, 0.003580, 5.521526, -65.760026, -63.393143, , , 0.000000, , , 
64609, , 10.513056, 0.652549, 2.602662, 1.217592, -1.506383, 0.863090, 2.536178, 0.076707, 0.894834, -0.702148, 0.327393, -0.591309, 0.105111, 0.006665, 0.026070, 0.999910, 0.012681, 0.000384, 0.004474, 5.808482, -65.761136, -62.124898, , , 0.000000, , , 
64610, , 16.629522, 3.588730, 0.210106, 6.124773, -3.816821, 5.594436, 2.737404, -0.083995, 1.084774, -0.699707, 0.312988, -0.595703, 0.166096, 0.036755, 0.002670, 0.999892, 0.013687, -0.000420, 0.005424, 6.009022, -65.874404, -60.624708, , , 0.000000, , , 
64611, , 21.324726, 4.468072, -1.052055, 8.512520, -5.685657, 9.449142, 0.333777, -0.963931, 0.800209, -0.702148, 0.325439, -0.589111, 0.213113, 0.045550, -0.009418, 0.999979, 0.001669, -0.004820, 0.004001, 5.277991, -66.472024, -59.622745, , , 0.000000, , , 
64612, , 23.918322, -2.910152, -3.871021, 4.515555, -12.659153, 10.556104, -1.310298, -1.034047, 0.616614, -0.704834, 0.339844, -0.578613, 0.239467, -0.028611, -0.037284, 0.999960, -0.006551, -0.005170, 0.003083, 3.813288, -67.092014, -58.845191, , , 0.000000, , , 
64613, , 19.201770, -5.506241, -2.898356, 0.886712, -11.685684, 6.621590, 0.296528, -0.255653, 0.109042, -0.706543, 0.329590, -0.576660, 0.192085, -0.054915, -0.028820, 0.999998, 0.001483, -0.001278, 0.000545, 3.823684, -67.249752, -58.691407, , , 0.000000, , , 
