PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
65083 NONE 7.638838 -5.282044 0.924545 -5.059130 -1.026023 -2.037244 -0.260071 -1.578957 -0.225008 -0.835205 0.504639 0.052002 0.076252 -0.052894 0.009917 0.999967 -0.001300 -0.007895 -0.001125 -6.038229 -81.574027 -75.530940 NONE NONE 0.000000 NONE NONE NONE 65083 NONE 14.802697 2.085192 -1.094664 1.105934 -3.136886 4.801533 1.689695 3.967272 0.882262 -0.875977 0.407959 -0.155762 0.147679 0.021612 -0.013698 0.999758 0.008448 0.019835 0.004411 20.231572 -80.495762 -111.327210 NONE NONE 0.000000 NONE NONE NONE 65083 NONE -11.464939 1.571539 1.588757 0.526371 0.107349 1.855647 0.178826 0.056836 -0.328010 0.832520 -0.450439 0.196045 -0.114619 0.015889 0.015934 0.999998 0.000894 0.000284 -0.001640 58.409270 79.131319 106.623645 NONE NONE 0.000000 NONE NONE NONE 65083 NONE 5.713452 1.382581 -0.824597 0.430839 4.461052 -5.920634 0.659111 1.231835 0.136910 -0.464111 0.011719 0.853027 0.057073 0.013893 -0.008552 0.999975 0.003296 0.006159 0.000685 152.500982 -28.310033 95.468795 NONE NONE 0.000000 NONE NONE NONE 65083 NONE 9.813868 1.009104 2.823546 -0.731857 1.652695 0.288536 0.616458 -0.742508 -0.546842 -0.963135 0.215088 -0.045166 0.098060 0.009735 0.028630 0.999985 0.003082 -0.003713 -0.002734 58.010279 -76.436275 -156.378557 NONE NONE 0.000000 NONE NONE NONE 65083 NONE 9.345882 -1.124827 -0.826639 1.535737 -0.717297 -0.516413 -0.534969 0.747847 0.182762 -0.857666 -0.390869 0.181885 0.093437 -0.011186 -0.008586 0.999989 -0.002675 0.003739 0.000914 171.480925 -79.108009 -71.871119 NONE NONE 0.000000 NONE NONE NONE 
65084 NONE 6.488048 -4.553541 1.016105 -4.436794 -0.553148 -3.189252 0.642974 -1.881509 -0.447425 -0.841797 0.509033 0.069336 0.064680 -0.045714 0.010623 0.999948 0.003215 -0.009407 -0.002237 -4.536323 -82.674015 -76.675218 NONE NONE 0.000000 NONE NONE NONE 65084 NONE 12.818523 2.620093 -1.153040 1.893185 -3.406729 2.729144 0.570450 3.897575 0.970615 -0.861572 0.416260 -0.193115 0.127800 0.026859 -0.013948 0.999794 0.002852 0.019487 0.004853 14.127534 -78.525475 -104.787559 NONE NONE 0.000000 NONE NONE NONE 65084 NONE -10.800736 1.249640 1.712639 0.800586 0.130071 1.164232 0.374846 0.013050 -0.147484 0.828125 -0.444092 0.195801 -0.107997 0.012544 0.017157 0.999998 0.001874 0.000065 -0.000737 58.429580 79.208939 106.429100 NONE NONE 0.000000 NONE NONE NONE 65084 NONE 3.772232 1.077157 -1.215721 0.144877 2.570859 -6.613123 0.401191 1.840401 0.472878 -0.483887 0.011719 0.842529 0.037583 0.010885 -0.012482 0.999953 0.002006 0.009202 0.002364 152.597916 -29.366676 95.750789 NONE NONE 0.000000 NONE NONE NONE 65084 NONE 9.396019 3.147904 2.012760 1.267599 0.658757 0.197500 0.769653 -0.725458 -0.518863 -0.965332 0.210693 -0.038574 0.093967 0.031157 0.020589 0.999983 0.003848 -0.003627 -0.002594 60.565739 -76.392494 -158.551421 NONE NONE 0.000000 NONE NONE NONE 65084 NONE 9.291134 -1.016734 -1.422039 1.307001 -0.086449 -0.449728 -0.645489 0.779549 0.227355 -0.855713 -0.386719 0.179688 0.092867 -0.010108 -0.014550 0.999987 -0.003227 0.003898 0.001137 171.439445 -79.571292 -72.203202 NONE NONE 0.000000 NONE NONE NONE 
65085 NONE 6.469559 -3.378792 1.582950 -3.432931 0.274078 -3.185810 1.804930 -2.373561 -0.736120 -0.848145 0.513428 0.073730 0.064379 -0.034171 0.016288 0.999882 0.009024 -0.011867 -0.003680 -0.388764 -84.057614 -79.808939 NONE NONE 0.000000 NONE NONE NONE 65085 NONE 10.838684 1.409808 -0.743230 0.911273 -3.033612 0.673914 0.118733 3.752029 1.078623 -0.851318 0.424561 -0.228516 0.108144 0.014687 -0.009454 0.999809 0.000594 0.018759 0.005393 9.467548 -76.536719 -99.945802 NONE NONE 0.000000 NONE NONE NONE 65085 NONE -9.851539 1.291881 1.878672 0.833442 0.454015 0.254607 0.550958 -0.028701 0.004477 0.825928 -0.444092 0.199951 -0.098518 0.012865 0.018808 0.999996 0.002755 -0.000144 0.000022 58.649088 79.201818 106.334803 NONE NONE 0.000000 NONE NONE NONE 65085 NONE 1.878283 -0.420096 -1.458812 -1.147789 0.962117 -7.918162 0.110955 2.232432 0.869904 -0.504150 0.020264 0.835938 0.018636 -0.004112 -0.014799 0.999928 0.000555 0.011162 0.004349 152.575196 -30.756905 95.890481 NONE NONE 0.000000 NONE NONE NONE 65085 NONE 9.080656 5.042768 1.656853 3.077708 0.153044 0.243976 0.194226 -0.798226 -0.531120 -0.969971 0.210449 -0.023193 0.090873 0.050170 0.016980 0.999988 0.000971 -0.003991 -0.002656 63.003470 -76.341774 -160.918584 NONE NONE 0.000000 NONE NONE NONE 65085 NONE 8.674881 -1.090814 -1.625131 1.291748 0.295490 -1.019047 -0.709901 0.905505 0.254977 -0.864258 -0.386475 0.167236 0.086688 -0.010856 -0.016605 0.999983 -0.003549 0.004527 0.001275 171.418091 -80.110362 -72.618042 NONE NONE 0.000000 NONE NONE NONE 
65086 NONE 8.557982 -0.539664 1.010487 -0.613632 0.119989 -1.201300 1.971630 -2.530801 -0.935672 -0.850586 0.522217 0.088623 0.085416 -0.005903 0.011130 0.999860 0.009858 -0.012653 -0.004678 7.596533 -85.476326 -86.692645 NONE NONE 0.000000 NONE NONE NONE 65086 NONE 9.711106 0.738785 -0.048124 0.398002 -2.445019 -0.394249 0.456270 3.479599 1.040880 -0.845215 0.430908 -0.257812 0.097043 0.007897 -0.002152 0.999833 0.002281 0.017397 0.005204 6.363178 -74.645569 -96.470569 NONE NONE 0.000000 NONE NONE NONE 65086 NONE -8.982352 1.506362 2.003905 0.730861 0.833838 -0.553211 0.686356 -0.074713 0.135734 0.828125 -0.444092 0.202148 -0.089841 0.014934 0.020057 0.999994 0.003432 -0.000374 0.000679 59.064653 79.114827 106.360965 NONE NONE 0.000000 NONE NONE NONE 65086 NONE 2.008709 -1.752954 -1.375375 -2.330856 1.261889 -8.407748 0.114021 2.509426 1.317191 -0.531006 0.028564 0.816895 0.020027 -0.017390 -0.014015 0.999899 0.000570 0.012547 0.006586 152.648083 -32.376736 95.881902 NONE NONE 0.000000 NONE NONE NONE 65086 NONE 9.358505 3.917065 1.690619 1.894759 0.406834 0.288160 -0.430813 -0.847485 -0.498330 -0.967285 0.199707 -0.018555 0.093610 0.038974 0.017219 0.999986 -0.002154 -0.004237 -0.002492 65.070972 -76.297075 -163.297992 NONE NONE 0.000000 NONE NONE NONE 65086 NONE 7.999979 -0.874589 -1.022075 1.111041 -0.151697 -1.778294 -0.684897 0.812387 0.259428 -0.864258 -0.384277 0.156738 0.079969 -0.008678 -0.010516 0.999985 -0.003424 0.004062 0.001297 171.478969 -80.594999 -73.075818 NONE NONE 0.000000 NONE NONE NONE 
65087 NONE 8.702934 -0.167221 -0.821786 -0.020148 -1.428528 -1.187174 1.567572 -2.356053 -0.885868 -0.863525 0.533203 0.090820 0.087110 -0.001999 -0.007207 0.999890 0.007838 -0.011780 -0.004429 20.468789 -86.675570 -98.693437 NONE NONE 0.000000 NONE NONE NONE 65087 NONE 8.245531 1.851284 0.849065 1.641369 -1.485044 -1.613193 0.434282 3.153102 0.982374 -0.824463 0.435059 -0.284668 0.082484 0.018901 0.007231 0.999861 0.002171 0.015765 0.004912 4.125504 -72.888595 -93.878207 NONE NONE 0.000000 NONE NONE NONE 65087 NONE -8.141169 1.813551 1.907440 0.420016 1.102249 -1.338346 0.761878 -0.125755 0.240683 0.825928 -0.448242 0.200195 -0.081445 0.017965 0.019092 0.999992 0.003809 -0.000629 0.001203 59.526814 78.963505 106.389847 NONE NONE 0.000000 NONE NONE NONE 65087 NONE 2.713503 -1.459029 -1.001451 -1.962703 1.955588 -8.134156 0.285010 2.899009 1.724187 -0.551270 0.043701 0.808105 0.027110 -0.014342 -0.010428 0.999857 0.001425 0.014494 0.008621 152.887861 -34.333161 95.714673 NONE NONE 0.000000 NONE NONE NONE 65087 NONE 9.707633 2.006313 0.770560 -0.178447 -0.163257 0.127041 -0.263783 -0.764187 -0.389268 -0.967285 0.199707 -0.009766 0.097085 0.019885 0.008050 0.999990 -0.001319 -0.003821 -0.001946 67.012695 -76.272564 -165.430562 NONE NONE 0.000000 NONE NONE NONE 65087 NONE 7.391308 -0.503300 -0.727934 0.735420 -0.348209 -2.413205 -0.873974 0.694660 0.253712 -0.862305 -0.384277 0.146240 0.073894 -0.004972 -0.007514 0.999984 -0.004370 0.003473 0.001269 171.526116 -81.013258 -73.654674 NONE NONE 0.000000 NONE NONE NONE 
65088 NONE 8.453448 -0.063119 -1.986601 0.233838 -2.343799 -1.454485 1.910286 -2.427489 -0.797328 -0.869873 0.537842 0.099365 0.084764 -0.000786 -0.018845 0.999873 0.009551 -0.012137 -0.003986 44.512531 -87.624044 -121.669547 NONE NONE 0.000000 NONE NONE NONE 65088 NONE 7.838206 0.521762 -2.070541 0.425652 -4.380703 -2.984837 0.676613 3.029212 0.922956 -0.814209 0.435059 -0.313965 0.078031 0.005651 -0.021870 0.999869 0.003383 0.015145 0.004615 2.573448 -71.188856 -91.838663 NONE NONE 0.000000 NONE NONE NONE 65088 NONE -7.168488 1.967583 1.785007 0.199783 1.273322 -2.277206 0.762086 -0.168701 0.313042 0.823730 -0.446289 0.204346 -0.071731 0.019496 0.017864 0.999991 0.003810 -0.000844 0.001565 60.001583 78.761563 106.432154 NONE NONE 0.000000 NONE NONE NONE 65088 NONE 3.418211 -0.506570 -0.630689 -0.986040 2.507010 -7.558891 0.495948 3.308060 2.081620 -0.573975 0.061035 0.784424 0.034122 -0.004694 -0.006884 0.999806 0.002480 0.016539 0.010407 153.320939 -36.559117 95.463237 NONE NONE 0.000000 NONE NONE NONE 65088 NONE 9.990825 1.044984 0.269913 -1.262031 -0.456084 0.146241 0.297771 -0.609707 -0.309472 -0.969727 0.197510 -0.009766 0.099915 0.010291 0.003019 0.999993 0.001489 -0.003049 -0.001547 68.786419 -76.239075 -167.078417 NONE NONE 0.000000 NONE NONE NONE 65088 NONE 6.952991 -1.251256 -1.368825 1.357900 0.486167 -2.762647 -0.902685 0.594114 0.227856 -0.866699 -0.380127 0.135742 0.069503 -0.012496 -0.013838 0.999985 -0.004513 0.002971 0.001139 171.513495 -81.371439 -74.163277 NONE NONE 0.000000 NONE NONE NONE 
65089 NONE 8.412236 1.158459 -1.334361 1.203864 -1.229414 -1.391121 2.194523 -2.472278 -0.645246 -0.876465 0.548828 0.101318 0.084315 0.011451 -0.012176 0.999858 0.010972 -0.012361 -0.003226 83.585990 -87.932436 -159.511060 NONE NONE 0.000000 NONE NONE NONE 65089 NONE 6.544602 -0.260014 -3.546774 -0.219016 -5.549156 -4.849589 1.691374 3.106340 0.762352 -0.799561 0.439209 -0.345215 0.064893 -0.002046 -0.036497 0.999836 0.008456 0.015531 0.003812 2.134928 -69.420947 -90.340261 NONE NONE 0.000000 NONE NONE NONE 65089 NONE -6.517384 2.060252 1.548798 -0.039002 1.264994 -2.919367 0.720511 -0.181282 0.360292 0.825928 -0.448242 0.210693 -0.065225 0.020429 0.015503 0.999991 0.003603 -0.000906 0.001801 60.453196 78.532054 106.482269 NONE NONE 0.000000 NONE NONE NONE 65089 NONE 4.524813 0.140245 -0.168934 -0.264853 3.432795 -6.869106 0.497952 3.639146 2.393643 -0.607666 0.073975 0.760986 0.045186 0.001949 -0.002508 0.999760 0.002490 0.018194 0.011967 153.839433 -39.062385 95.057847 NONE NONE 0.000000 NONE NONE NONE 65089 NONE 9.974455 0.189415 -0.245501 -2.172320 -0.773095 -0.103465 0.936222 -0.478784 -0.278435 -0.969482 0.190918 -0.000732 0.099753 0.001766 -0.002208 0.999985 0.004681 -0.002394 -0.001392 70.670032 -76.185033 -168.441400 NONE NONE 0.000000 NONE NONE NONE 65089 NONE 6.475298 -1.009256 -1.360671 1.091608 0.543094 -3.231435 -0.620622 0.492304 0.197777 -0.866455 -0.386475 0.133789 0.064729 -0.010071 -0.013735 0.999992 -0.003103 0.002462 0.000989 171.657275 -81.670735 -74.693509 NONE NONE 0.000000 NONE NONE NONE 
65090 NONE 8.354696 1.398053 -1.322969 1.360225 -0.942578 -1.400625 1.970393 -2.342599 -0.459203 -0.878662 0.551025 0.099121 0.083725 0.013911 -0.012112 0.999880 0.009852 -0.011713 -0.002296 116.594944 -87.416809 168.584321 NONE NONE 0.000000 NONE NONE NONE 65090 NONE 5.188992 0.721062 -3.092521 0.856491 -4.743083 -6.101120 2.052503 2.984248 0.547591 -0.787109 0.437012 -0.374512 0.051401 0.007674 -0.031617 0.999832 0.010262 0.014920 0.002738 2.343303 -67.726892 -89.300153 NONE NONE 0.000000 NONE NONE NONE 65090 NONE -6.011060 2.080595 1.349557 -0.195108 1.211909 -3.427067 0.632910 -0.175544 0.370671 0.823730 -0.450439 0.215088 -0.060161 0.020652 0.013508 0.999993 0.003165 -0.000878 0.001853 60.898823 78.299299 106.570454 NONE NONE 0.000000 NONE NONE NONE 65090 NONE 5.237354 0.463719 0.056421 0.113441 3.911186 -6.300907 0.553289 4.031141 2.664315 -0.632324 0.093262 0.739502 0.052303 0.005335 -0.000476 0.999704 0.002766 0.020154 0.013320 154.471003 -41.802649 94.577722 NONE NONE 0.000000 NONE NONE NONE 65090 NONE 10.111321 0.902670 -0.499221 -1.564369 -1.078199 0.171943 1.485506 -0.369161 -0.255634 -0.962646 0.193115 -0.000732 0.101134 0.008933 -0.004739 0.999970 0.007427 -0.001846 -0.001278 72.529458 -76.112121 -169.477360 NONE NONE 0.000000 NONE NONE NONE 65090 NONE 6.183201 -1.058723 -1.286992 1.131367 0.540382 -3.532784 -0.615682 0.428906 0.188342 -0.873047 -0.384277 0.129639 0.061814 -0.010569 -0.012970 0.999993 -0.003078 0.002145 0.000942 171.795020 -81.931705 -75.187102 NONE NONE 0.000000 NONE NONE NONE 
65091 NONE 7.930111 0.527100 -1.633736 0.562370 -1.272626 -1.819283 1.917568 -2.308881 -0.291529 -0.889648 0.562012 0.099121 0.079490 0.005306 -0.015370 0.999886 0.009587 -0.011544 -0.001458 136.041917 -86.483862 150.212071 NONE NONE 0.000000 NONE NONE NONE 65091 NONE 4.410153 0.788257 -2.643024 0.977575 -4.109211 -6.777349 1.498891 2.791716 0.438636 -0.768311 0.437012 -0.405762 0.043710 0.008180 -0.026982 0.999872 0.007494 0.013958 0.002193 2.465513 -66.135578 -88.498678 NONE NONE 0.000000 NONE NONE NONE 65091 NONE -5.681303 2.038802 1.275187 -0.214494 1.175233 -3.760186 0.524372 -0.172617 0.356932 0.825928 -0.450439 0.208740 -0.056860 0.020253 0.012756 0.999995 0.002622 -0.000863 0.001785 61.257901 78.077540 106.628816 NONE NONE 0.000000 NONE NONE NONE 65091 NONE 5.641730 1.119167 -0.044049 0.712625 3.813114 -5.566662 0.503699 4.378609 2.901100 -0.666260 0.114746 0.713867 0.056220 0.012011 -0.001643 0.999652 0.002518 0.021891 0.014504 155.168677 -44.808890 93.953683 NONE NONE 0.000000 NONE NONE NONE 65091 NONE 10.026167 1.701614 0.274559 -0.704858 -0.347903 0.330126 1.454027 -0.343848 -0.261456 -0.969482 0.188721 -0.002930 0.100279 0.016864 0.003041 0.999971 0.007270 -0.001719 -0.001307 74.375105 -76.024534 -170.497796 NONE NONE 0.000000 NONE NONE NONE 65091 NONE 6.070544 -1.052259 -1.435416 1.097534 0.718281 -3.624097 -0.342837 0.313672 0.171293 -0.866699 -0.380127 0.125244 0.060692 -0.010495 -0.014431 0.999997 -0.001714 0.001568 0.000856 172.120670 -82.127100 -75.732315 NONE NONE 0.000000 NONE NONE NONE 
65092 NONE 8.050669 0.178655 -1.559985 0.157328 -1.100624 -1.686247 2.210938 -2.466293 -0.176530 -0.891846 0.566650 0.096924 0.080692 0.001880 -0.014585 0.999862 0.011054 -0.012331 -0.000883 148.289739 -85.297457 139.203504 NONE NONE 0.000000 NONE NONE NONE 65092 NONE 3.419599 0.015032 -2.067069 0.210073 -3.294860 -7.562029 1.194299 2.532118 0.317032 -0.757568 0.426758 -0.424805 0.033930 0.000329 -0.021100 0.999901 0.005971 0.012660 0.001585 2.614039 -64.696504 -87.908837 NONE NONE 0.000000 NONE NONE NONE 65092 NONE -5.527589 2.049120 1.196038 -0.268814 1.138587 -3.912268 0.393172 -0.164860 0.322146 0.821533 -0.450439 0.212891 -0.055319 0.020379 0.011955 0.999996 0.001966 -0.000824 0.001611 61.512107 77.871925 106.661867 NONE NONE 0.000000 NONE NONE NONE 65092 NONE 5.847732 1.174605 -0.703503 0.576175 3.259830 -4.802404 0.460541 4.635267 3.134277 -0.695557 0.138672 0.685791 0.058100 0.012677 -0.008356 0.999606 0.002302 0.023173 0.015669 155.998132 -47.965755 93.177048 NONE NONE 0.000000 NONE NONE NONE 65092 NONE 10.025976 1.976995 0.949484 -0.399680 0.357242 0.436331 1.355118 -0.381442 -0.251899 -0.967041 0.186523 -0.000488 0.100266 0.019578 0.009819 0.999974 0.006776 -0.001907 -0.001259 76.151844 -75.939787 -171.526262 NONE NONE 0.000000 NONE NONE NONE 65092 NONE 6.091895 -0.851396 -1.385519 0.896807 0.659338 -3.606504 -0.296214 0.307600 0.159322 -0.870850 -0.382080 0.121094 0.060904 -0.008486 -0.013936 0.999997 -0.001481 0.001538 0.000797 172.434341 -82.316274 -76.218226 NONE NONE 0.000000 NONE NONE NONE 
65093 NONE 8.581244 0.314090 -1.133686 0.077717 -0.412150 -1.161600 2.317647 -2.571539 -0.100320 -0.898193 0.562256 0.096924 0.085950 0.003220 -0.010195 0.999850 0.011588 -0.012857 -0.000502 156.402534 -83.957798 132.390449 NONE NONE 0.000000 NONE NONE NONE 65093 NONE 2.717556 -0.105649 -1.703033 0.086812 -2.721498 -8.115036 1.306362 2.198635 0.203520 -0.749023 0.424561 -0.445557 0.026987 -0.000916 -0.017334 0.999918 0.006532 0.010993 0.001018 3.002032 -63.441178 -87.506417 NONE NONE 0.000000 NONE NONE NONE 65093 NONE -5.437073 2.051188 1.201721 -0.259263 1.145553 -3.996011 0.255838 -0.155038 0.265720 0.817139 -0.454834 0.206787 -0.054407 0.020424 0.012001 0.999998 0.001279 -0.000775 0.001329 61.603344 77.699160 106.602695 NONE NONE 0.000000 NONE NONE NONE 65093 NONE 6.306925 1.453767 -1.099634 0.760161 2.909800 -3.978065 0.460179 4.872922 3.363966 -0.727295 0.166748 0.649414 0.062520 0.015620 -0.012489 0.999559 0.002301 0.024361 0.016817 157.031232 -51.322141 92.139230 NONE NONE 0.000000 NONE NONE NONE 65093 NONE 9.782620 3.125798 1.356097 0.772414 0.736360 0.491185 1.214004 -0.415866 -0.231480 -0.967041 0.179932 -0.006836 0.097833 0.031061 0.013953 0.999979 0.006070 -0.002079 -0.001157 77.963028 -75.863179 -172.652257 NONE NONE 0.000000 NONE NONE NONE 65093 NONE 6.080298 -0.735372 -1.318441 0.779749 0.597362 -3.625264 -0.140781 0.273038 0.158183 -0.868896 -0.377930 0.118896 0.060791 -0.007315 -0.013262 0.999999 -0.000704 0.001365 0.000791 172.890579 -82.485919 -76.776143 NONE NONE 0.000000 NONE NONE NONE 
65094 NONE 9.063506 0.615957 -0.700084 0.124866 0.363984 -0.709759 2.322486 -2.607854 -0.080917 -0.906738 0.560059 0.094727 0.090718 0.006194 -0.005746 0.999847 0.011612 -0.013039 -0.000405 161.864268 -82.541189 128.230940 NONE NONE 0.000000 NONE NONE NONE 65094 NONE 2.363971 0.634535 -1.355612 0.814084 -2.213937 -8.307953 1.463292 1.879157 0.121466 -0.738525 0.420410 -0.468750 0.023507 0.006460 -0.013730 0.999929 0.007316 0.009396 0.000607 3.585114 -62.372532 -87.218911 NONE NONE 0.000000 NONE NONE NONE 65094 NONE -5.422453 1.964433 1.166180 -0.217008 1.049994 -4.027156 0.132888 -0.146187 0.186242 0.817139 -0.458984 0.206787 -0.054251 0.019586 0.011635 0.999999 0.000664 -0.000731 0.000931 61.578059 77.567104 106.502328 NONE NONE 0.000000 NONE NONE NONE 65094 NONE 6.827375 1.438066 -1.836161 0.571989 2.325729 -3.008287 0.558484 5.052251 3.558290 -0.756836 0.197021 0.614990 0.067511 0.015641 -0.020031 0.999519 0.002792 0.025257 0.017789 158.400883 -54.770240 90.830174 NONE NONE 0.000000 NONE NONE NONE 65094 NONE 9.008791 4.046782 1.783381 1.852868 1.189859 -0.021585 0.799763 -0.532118 -0.228746 -0.973877 0.182129 0.008301 0.090086 0.040292 0.018235 0.999988 0.003999 -0.002661 -0.001144 79.712741 -75.792796 -173.981704 NONE NONE 0.000000 NONE NONE NONE 65094 NONE 6.367214 -0.884670 -1.632234 0.894414 0.898976 -3.302688 -0.091856 0.182718 0.156795 -0.879639 -0.379883 0.118896 0.063664 -0.008804 -0.016376 0.999999 -0.000459 0.000914 0.000784 173.418703 -82.602850 -77.359892 NONE NONE 0.000000 NONE NONE NONE 
65095 NONE 9.603693 1.059762 -0.434313 0.322652 1.062569 -0.205200 2.137182 -2.476854 -0.124044 -0.904541 0.555664 0.096924 0.096087 0.010575 -0.003040 0.999866 0.010685 -0.012384 -0.000620 165.427706 -81.152987 125.869654 NONE NONE 0.000000 NONE NONE NONE 65095 NONE 2.218304 1.149720 -1.315553 1.341935 -2.068051 -8.435848 1.416437 1.532620 0.052375 -0.729736 0.407959 -0.485596 0.022079 0.011597 -0.013243 0.999946 0.007082 0.007663 0.000262 4.236107 -61.498578 -87.037647 NONE NONE 0.000000 NONE NONE NONE 65095 NONE -5.507123 1.830083 1.159695 -0.120690 0.924198 -3.968563 0.029613 -0.129878 0.105570 0.812744 -0.454834 0.204590 -0.055088 0.018270 0.011564 1.000000 0.000148 -0.000649 0.000528 61.409026 77.478434 106.322172 NONE NONE 0.000000 NONE NONE NONE 65095 NONE 7.998374 1.407373 -2.090545 0.577372 2.355801 -1.786633 0.736033 5.238589 3.743159 -0.781982 0.227295 0.570068 0.079118 0.015642 -0.022930 0.999475 0.003680 0.026188 0.018713 160.257873 -58.365214 89.084688 NONE NONE 0.000000 NONE NONE NONE 65095 NONE 8.512486 3.494450 2.077516 1.432637 1.621295 -0.630744 0.461516 -0.678777 -0.256562 -0.973877 0.179932 0.008301 0.085098 0.034787 0.021144 0.999991 0.002308 -0.003394 -0.001283 81.649746 -75.707320 -175.682440 NONE NONE 0.000000 NONE NONE NONE 65095 NONE 6.705202 -1.327319 -1.760413 1.319657 1.039538 -2.957149 0.101955 0.140875 0.142204 -0.875244 -0.382080 0.119141 0.067049 -0.013217 -0.017658 0.999999 0.000510 0.000704 0.000711 174.058447 -82.693771 -77.962657 NONE NONE 0.000000 NONE NONE NONE 
65096 NONE 9.721374 1.176966 -0.391447 0.308241 1.391955 -0.117017 1.876251 -2.288662 -0.187134 -0.908447 0.544922 0.097168 0.097260 0.011708 -0.002692 0.999890 0.009381 -0.011443 -0.000936 167.698114 -79.849630 124.657728 NONE NONE 0.000000 NONE NONE NONE 65096 NONE 2.087078 0.899078 -1.689696 1.157573 -2.361542 -8.762757 1.377919 1.213713 0.042317 -0.727783 0.406006 -0.491943 0.020766 0.009112 -0.016961 0.999958 0.006889 0.006068 0.000212 4.882792 -60.809541 -86.873898 NONE NONE 0.000000 NONE NONE NONE 65096 NONE -5.712015 1.746249 1.168252 -0.045592 0.822408 -3.782524 -0.023842 -0.110661 0.020336 0.819336 -0.452637 0.204590 -0.057128 0.017458 0.011649 1.000000 -0.000119 -0.000553 0.000102 61.173419 77.439416 106.098278 NONE NONE 0.000000 NONE NONE NONE 65096 NONE 9.457846 1.103514 -1.845116 0.558109 2.858614 -0.563120 0.881571 5.440254 3.913063 -0.796143 0.268555 0.526855 0.093790 0.012964 -0.020956 0.999429 0.004407 0.027196 0.019562 162.749179 -62.029598 86.800625 NONE NONE 0.000000 NONE NONE NONE 65096 NONE 8.205431 3.089663 1.773347 1.072867 1.433082 -1.048301 0.517271 -0.794838 -0.265098 -0.966797 0.175537 0.010742 0.082024 0.030741 0.018139 0.999988 0.002586 -0.003974 -0.001325 83.794855 -75.613450 -177.588017 NONE NONE 0.000000 NONE NONE NONE 65096 NONE 6.898332 -1.229740 -1.445837 1.247255 0.706590 -2.803069 0.286219 0.165769 0.125871 -0.875488 -0.375732 0.114746 0.068979 -0.012233 -0.014533 0.999998 0.001431 0.000829 0.000629 174.707962 -82.797652 -78.450153 NONE NONE 0.000000 NONE NONE NONE 
