# T   LUA LFA RUA RFA LT  LS  RT  RS  
0.999 -0.032 0.029 -0.013 -0.741 -0.0 -0.669 0.051 -0.998 -0.0 -0.061 -0.034 0.717 -0.0 -0.697 0.006 0.999 0.0 -0.051 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.107 0.686 0.0 -0.726 0.056 0.99 0.0 0.03 0.137 
0.999 -0.032 0.03 -0.015 -0.742 -0.0 -0.668 0.052 -0.998 0.0 -0.061 -0.034 0.716 -0.0 -0.698 0.007 0.999 0.0 -0.051 -0.015 -0.715 -0.0 -0.696 0.065 -0.992 0.0 0.061 0.107 0.685 0.0 -0.726 0.059 0.99 0.0 0.03 0.135 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.051 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.051 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.686 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.051 -0.998 0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 -0.0 0.03 0.137 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.051 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.106 0.686 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.052 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.686 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.052 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.686 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.033 0.03 -0.016 -0.742 -0.0 -0.668 0.053 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.698 0.007 0.999 0.0 -0.052 -0.015 -0.715 -0.0 -0.696 0.065 -0.993 -0.0 0.06 0.106 0.685 -0.0 -0.726 0.059 0.99 0.0 0.03 0.135 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.052 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.006 0.999 0.0 -0.052 -0.015 -0.714 0.0 -0.697 0.065 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.014 -0.741 -0.0 -0.669 0.052 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.007 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.007 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.007 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 -0.0 -0.697 0.007 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 -0.0 -0.697 0.007 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.057 0.99 -0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 0.0 -0.669 0.053 -0.998 0.0 -0.061 -0.034 0.717 -0.0 -0.697 0.008 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.008 0.999 0.0 -0.052 -0.016 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 -0.0 -0.726 0.057 0.99 -0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.053 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.065 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.106 0.685 0.0 -0.726 0.057 0.99 -0.0 0.029 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 0.0 -0.061 -0.034 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.057 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 -0.0 -0.061 -0.034 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.06 0.106 0.685 0.0 -0.726 0.057 0.99 -0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 -0.0 -0.052 -0.016 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 -0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.054 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.015 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 -0.0 -0.052 -0.015 -0.715 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 0.0 -0.061 -0.035 0.717 0.0 -0.697 0.009 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 -0.0 0.029 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.016 -0.715 -0.0 -0.697 0.064 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 0.0 -0.669 0.055 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.016 -0.715 0.0 -0.697 0.064 -0.993 0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 -0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.016 -0.715 -0.0 -0.697 0.063 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.057 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.063 -0.993 -0.0 0.059 0.106 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.137 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.055 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.105 0.685 0.0 -0.726 0.057 0.99 -0.0 0.03 0.136 
0.999 -0.032 0.029 -0.015 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 -0.0 -0.052 -0.016 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 -0.0 -0.697 0.011 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.105 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 -0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 0.0 -0.697 0.064 -0.993 -0.0 0.059 0.105 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 0.0 0.06 0.105 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.061 0.105 0.685 0.0 -0.726 0.056 0.99 -0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.104 0.685 -0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.104 0.685 0.0 -0.726 0.056 0.99 -0.0 0.029 0.137 
0.999 -0.032 0.029 -0.016 -0.741 0.0 -0.669 0.056 -0.998 0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 -0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.104 0.686 0.0 -0.726 0.056 0.99 0.0 0.029 0.137 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 -0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 0.0 0.06 0.104 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.137 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.103 0.685 0.0 -0.726 0.056 0.99 -0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 -0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.103 0.685 0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.011 0.999 -0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.104 0.685 -0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 0.0 0.06 0.103 0.685 0.0 -0.726 0.056 0.99 -0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 0.0 -0.697 0.01 0.999 0.0 -0.052 -0.016 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.104 0.685 -0.0 -0.726 0.056 0.99 0.0 0.029 0.136 
0.999 -0.032 0.029 -0.016 -0.741 -0.0 -0.669 0.056 -0.998 -0.0 -0.061 -0.035 0.717 -0.0 -0.697 0.01 0.999 -0.0 -0.052 -0.017 -0.714 -0.0 -0.697 0.064 -0.993 -0.0 0.06 0.103 0.686 0.0 -0.726 0.056 0.99 0.0 0.029 0.137 
